,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,AWND,CDSD,CLDD,DSNW,HDSD,HTDD,DYTS,DYHF,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate
0,1026099999,2023-01-01T00:00:00,69.65,18.9333333,114.5,"TROMSO, NO",FM-12,4,,31,32,,,-0.05,2.0,96.0,,28.85,28.44,,32.0,196,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1062099999,2023-01-01T00:00:00,76.5,25.0666667,10.0,"HOPEN ISLAND, NO",FM-12,4,,31,32,,,-0.02,2.0,99.0,,29.26,29.22,,32.0,88,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1083099999,2023-01-01T00:20:00,70.8666667,29.0333333,13.0,"BERLEVAG, NO",FM-15,4,29.09,23,30,,,,,75.0,OVC:08 15,,,6.21,,120,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET058METAR ENBV 312320Z AUTO 12013KT 9999 OVC015 M01/M05 Q0985=,,,,,,,,,,
0,1023199999,2023-01-01T00:20:00,64.35,7.8,0.0,"DRAUGEN, NO",FM-15,4,29.35,21,34,,,,,60.0,BKN:07 38,,,6.21,,280,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET070METAR ENDR 312320Z AUTO 28039KT 9999NDV BKN038/// 01/M06 Q0994 W///S6=,,,,,,,,,,
0,1076099999,2023-01-01T02:00:00,70.2166666,28.1666666,32.0,"TANABRU, NO",FM-12,4,,23,27,,,0.04,7.0,84.0,,29.07,28.95,,26.0,124,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1084099999,2023-01-01T00:00:00,69.45,30.0333333,27.0,"PASVIK, NO",FM-12,4,,20,27,,,,,76.0,,,,,,97,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1074099999,2023-01-01T00:20:00,71.0333333,27.8333333,13.0,"MEHAMN, NO",FM-15,4,29.06,25,28,,|SN |,,,86.0,OVC:08 21,,,6.21,,VRB,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET070METAR ENMH 312320Z AUTO 16011KT 130V190 9999 -SN OVC021 M02/M04 Q0984=,,,,,,,,,,
0,1023099999,2023-01-01T00:20:00,69.055758,18.540356,76.8,"BARDUFOSS, NO",FM-15,4,28.88,30,30,,,,,100.0,VV:09 12,,,1.55,,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET108METAR ENDU 312320Z 13005KT 100V170 2500 -SN VV012 M01/M01 Q0978 RMK WIND 1100FT 20007KT WIND 2200FT 20016KT=,,,,,,,,,,
0,1092099999,2023-01-01T07:00:00,70.7,30.0833333,9.0,"MAKKAUR FYR, NO",FM-12,4,,27,29,,,0.04,5.0,92.0,,29.04,29.0,,28.0,168,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1044099999,2023-01-01T00:20:00,70.486675,22.139744,6.4,"HASVIK, NO",FM-15,4,28.88,23,34,,,,,65.0,,,,,,120,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET066METAR ENHK 312320Z AUTO 12019KT //// R29///// // NCD 01/M05 Q0978=,,,,,,,,,,
0,1098099999,2023-01-01T00:00:00,70.3666666,31.1,15.0,"VARDO, NO",FM-12,4,,27,30,,,0.08,8.0,86.0,,29.17,29.11,,29.0,131,34,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1102099999,2023-01-02T13:00:00,65.2,11.0,16.0,"SKLINNA FYR, NO",FM-12,4,,24,34,,,,,68.0,,29.76,29.7,,30.0,177,32,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1105099999,2023-01-01T04:00:00,68.3666666,15.95,8.0,"ROTVAER, NO",FM-12,4,,33,36,,,,,86.0,,,,,,227,38,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1068099999,2023-01-01T00:20:00,71.0166667,25.9833333,14.0,"HONNINGSVAG VALAN, NO",FM-15,4,29.03,25,30,,,,,80.0,BKN:07 13 BKN:07 16 OVC:08 20,,,6.21,,140,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET081METAR ENHV 312320Z AUTO 14021KT 9999 BKN013/// BKN016/// OVC020/// M01/M04 Q0983=,,,,,,,,,,
0,1088799999,2023-01-01T00:20:00,60.8858,3.6097,20.0,"TROLL C OIL PLATFORM, NO",FM-15,4,29.53,16,41,,,,,36.0,FEW:02 50,,,6.21,,310,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET070METAR ENQC 312320Z AUTO 31010KT 9999NDV FEW050/// 05/M09 Q1000 W///S5=,,,,,,,,,,
0,1086099999,2023-01-01T00:20:00,70.600256,29.692678,149.35,"BATSFJORD, NO",FM-15,4,29.09,23,25,,|SN |,,,93.0,OVC:08 6,,,4.97,,VRB,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET078METAR ENBS 312320Z AUTO 12017KT 100V150 8000 -SN OVC006/// M04/M05 Q0985 RESG=,,,,,,,,,,
0,1046099999,2023-01-01T00:20:00,69.786839,20.959444,4.87,"SORKJOSEN, NO",FM-15,4,28.85,21,32,,,,,64.0,FEW:02 72 BKN:07 98,,,6.21,,130,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET114METAR ENSR 312320Z AUTO 13016KT 9999 FEW072/// BKN098/// M00/M06 Q0977 RMK WIND RWY32 13014KT WIND 1118FT 13017KT=,,,,,,,,,,
0,1087699999,2023-01-01T00:20:00,66.0166666,8.0833333,90.0,"NORNE OIL PLATFORM, NO",FM-15,4,29.15,27,32,,,,,80.0,BKN:07 16,,,3.73,,280,49,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET081METAR ENNE 312320Z AUTO 28030G43KT 6000NDV -SHRASN BKN016/// 00/M03 Q0987 W///S6=,,,,,,,,,,
0,1025099999,2023-01-01T00:20:00,69.683333,18.918919,9.44,"TROMSO, NO",FM-15,4,28.85,30,32,,||SHRASN,,,93.0,VV:09 15,,,3.11,,190,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET083METAR ENTC 312320Z 19015KT 5000 -SHSNRA VV015 00/M01 Q0977 RMK WIND 2600FT 17020KT=,,,,,,,,,,
0,1087999999,2023-01-01T00:20:00,61.5333333,2.2,90.0,"SNORRE B OIL PLATFORM, NO",FM-15,4,29.5,18,36,,,,,48.0,,,,6.21,,300,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET064METAR ENQR 312320Z AUTO 30016KT 9999NDV NCD 02/M08 Q0999 W09/S5=,,,,,,,,,,
0,1108099999,2023-01-01T01:00:00,65.7,11.85,9.1,"VEGA VALLSJO, NO",FM-12,4,,27,33,,,-0.09,3.0,79.0,,29.19,29.16,,31.0,243,44,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1114099999,2023-01-01T01:00:00,66.9,13.6333333,8.0,"REIPA, NO",FM-12,4,,30,37,,,-0.09,3.0,77.0,,29.07,29.04,,34.0,238,40,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1115099999,2023-01-02T03:00:00,66.7666666,12.4833333,13.0,"MYKEN, NO",FM-12,4,,29,38,,,-0.03,1.0,71.0,,29.62,29.55,,34.0,187,41,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1087599999,2023-01-01T00:20:00,59.5666666,2.2166666,90.0,"HEIMDAL OIL PLATFORM, NO",FM-15,4,29.56,25,37,,,,,60.0,FEW:02 38 BKN:07 47 BKN:07 57,,,6.21,,30,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET090METAR ENHM 312320Z AUTO 03012KT 9999NDV FEW038/// BKN047/// BKN057/// 03/M04 Q1001 W08/S/=,,,,,,,,,,
0,1088299999,2023-01-01T00:20:00,62.578411,11.342347,626.05,"ROROS, NO",FM-15,4,29.32,10,14,,,,,85.0,,,,6.21,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET055METAR ENRO 312320Z AUTO 00000KT 9999 NCD M10/M12 Q0993=,,,,,,,,,,
0,1052099999,2023-01-01T00:20:00,70.6833333,23.6833333,81.0,"HAMMERFEST AIRPORT, NO",FM-15,4,28.91,23,28,,,,,80.0,FEW:02 160 BKN:07 190,,,6.21,,110,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET095METAR ENHF 312320Z AUTO 11014KT 9999 FEW160/// BKN190/// M02/M05 Q0979 RMK WIND 1254FT 15031KT=,,,,,,,,,,
0,1088099999,2023-01-01T00:20:00,70.0666667,29.85,39.0,"VADSO, NO",FM-15,4,29.09,23,28,,,,,80.0,OVC:08 16,,,6.21,,130,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET061METAR ENVD 312320Z AUTO 13021KT 9999 OVC016/// M02/M05 Q0985=,,,,,,,,,,
0,1133099999,2023-01-02T13:00:00,65.6166666,13.2833333,50.0,"LAKSFORS, NO",FM-12,4,,14,21,,,,,74.0,,,,,,157,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1124099999,2023-01-02T07:00:00,64.1666666,12.4666666,195.0,"SNASA, NO",FM-12,4,,-7,-4,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1117099999,2023-01-01T00:00:00,65.8166666,12.4166666,21.0,"TJOTTA, NO",FM-12,4,,25,36,,,,,64.0,,,,,,273,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1059099999,2023-01-01T00:20:00,70.068814,24.973489,7.62,"BANAK, NO",FM-15,4,28.97,25,28,,|SN |,,,86.0,SCT:04 3 BKN:07 18 OVC:08 22,,,2.36,,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET117METAR ENNA 312320Z AUTO 20005KT 170V230 3800 -SN SCT003/// BKN018/// OVC022/// M02/M04 Q0981 RMK WIND 1800FT 13020KT=,,,,,,,,,,
0,1121099999,2023-01-10T14:00:00,66.3666666,12.6166666,10.0,"SOLVAER III, NO",FM-12,4,,29,40,,,0.01,6.0,65.0,,29.4,29.4,,36.0,138,29,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1049099999,2023-01-01T00:20:00,69.976111,23.371667,2.74,"ALTA, NO",FM-15,4,28.94,21,28,,,,,74.0,FEW:02 45,,,6.21,,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET076METAR ENAT 312320Z VRB04KT 9999 FEW045 M02/M06 Q0980 RMK WIND 700FT 18012KT=,,,,,,,,,,
0,1135099999,2023-01-02T13:00:00,66.1166666,13.5833333,123.0,"SELJELIA, NO",FM-12,4,,18,26,,,-0.01,0.0,74.0,,29.79,29.33,,23.0,182,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1139099999,2023-01-01T14:50:00,67.65,12.7166666,4.0,"VAEROY HELIPORT, NO",FM-15,4,29.32,32,39,,,,,75.0,SCT:04 36 BKN:07 49,,,6.21,,270,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET060METAR ENVR 011350Z 27014KT 9999 SCT036 BKN049 04/0M01 Q0993=,,,,,,,,,,
0,1144099999,2023-01-07T02:00:00,67.4,13.8833333,24.0,"HELLIGVAER II, NO",FM-12,4,,15,27,,,,,61.0,,,,,,99,45,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1146099999,2023-01-02T07:00:00,66.2333333,13.8833333,5.0,"SKAMDAL, NO",FM-12,4,,21,27,,,,,77.0,,,,,,142,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1148099999,2023-01-12T09:00:00,66.3833333,14.5166666,110.0,"STORFORSHEI, NO",FM-12,4,,,,,,,,,,,,,,139,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1089099999,2023-01-01T00:20:00,69.725611,29.893011,86.25,"HOYBUKTMOEN, NO",FM-15,4,29.09,19,23,,|SN |,,,86.0,FEW:02 6 SCT:04 72,,,6.21,,120,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET098METAR ENKR 312320Z AUTO 12014KT 9999 -SN FEW006/// SCT072/// M05/M07 Q0985 RMK WIND 731FT 12018KT=,,,,,,,,,,
0,1088699999,2023-01-01T00:20:00,58.3666666,1.9,30.0,"SLEIPNER A OIL PLATFORM, NO",FM-15,4,29.53,25,41,,,,,53.0,FEW:02 35,,,6.21,,50,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET070METAR ENSL 312320Z AUTO 05016KT 9999NDV FEW035/// 05/M04 Q1000 W04/S5=,,,,,,,,,,
0,1143099999,2023-01-01T00:00:00,68.05,16.0833333,19.0,"DRAG AJLUOKTA, NO",FM-12,4,,32,35,,,,,91.0,,,,,,228,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1141099999,2023-01-01T00:00:00,68.15,13.6166667,26.0,"LEKNES, NO",FM-12,4,,32,34,,,-0.09,3.0,91.0,,28.95,28.86,,33.0,205,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1132099999,2023-01-01T01:00:00,65.1666666,13.3666666,319.0,"MAJAVATN V, NO",FM-12,4,,26,27,,,-0.08,1.0,96.0,,29.26,28.11,,27.0,220,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1158099999,2023-01-02T12:00:00,67.1666666,15.4833333,8.0,"SETSA, NO",FM-12,4,,18,25,,,-0.03,1.0,73.0,,29.76,29.73,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1112099999,2023-01-01T00:20:00,65.461111,12.2175,7.62,"BRONNOY, NO",FM-15,4,29.18,27,36,,||SHSN,,,70.0,FEW:02 15 FEW:02 30 SCT:04 45,,,1.55,,VRB,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET081METAR ENBN 312320Z 25011KT 220V280 2500 SHSN FEW015 FEW030CB SCT045 02/M03 Q0988=,,,,,,,,,,
0,1087899999,2023-01-01T00:20:00,61.45,2.1333333,90.0,"SNORRE A OIL PLATFORM, NO",FM-15,4,29.53,23,36,,,,,60.0,FEW:02 35,,,6.21,,320,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET070METAR ENSE 312320Z AUTO 32015KT 9999NDV FEW035/// 02/M05 Q1000 W///S/=,,,,,,,,,,
0,1150099999,2023-01-02T12:00:00,66.5,14.95,251.0,"HJARTASEN, NO",FM-12,4,,7,11,,,,,83.0,,,,,,92,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1160099999,2023-01-10T14:00:00,68.15,14.65,11.0,"SKROVA FYR, NO",FM-12,4,,29,39,,,0.04,8.0,70.0,,29.45,29.41,,35.0,54,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1107099999,2023-01-01T00:20:00,67.5166667,12.1,4.0,"ROST NOR AFB, NO",FM-15,4,29.0,30,34,,,,,87.0,FEW:02 8 BKN:07 11 OVC:08 22,,,3.04,,260,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET071METAR ENRS 312320Z AUTO 26027KT 4900 FEW008 BKN011 OVC022 01/M01 Q0982=,,,,,,,,,,
0,1198099999,2023-01-02T12:00:00,68.7833333,19.7,204.0,"DIVIDALEN II, NO",FM-12,4,,8,11,,,-0.05,2.0,89.0,,29.73,28.95,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1099099999,2023-01-01T00:20:00,70.355392,31.044889,12.8,"VARDO AIRPORT SVARTNES, NO",FM-15,4,29.15,27,30,,,,,86.0,BKN:07 10 OVC:08 13,,,4.97,,140,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET092METAR ENSS 312320Z AUTO 14026KT 8000 BKN010 OVC013 M01/M03 Q0987 RMK WIND 0500FT 12023G35KT=,,,,,,,,,,
0,1087799999,2023-01-01T00:20:00,60.6333333,3.7166666,90.0,"TROLL A OIL PLATFORM, NO",FM-15,4,29.56,18,36,,,,,48.0,FEW:02 45,,,6.21,,350,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET070METAR ENQA 312320Z AUTO 35016KT 9999NDV FEW045/// 02/M08 Q1001 W12/S5=,,,,,,,,,,
0,1116099999,2023-01-01T11:50:00,65.95,12.4666666,17.06,"STOKKA, NO",FM-15,4,29.44,32,34,,,,,93.0,FEW:02 6 SCT:04 9 BKN:07 35,,,6.21,,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET094METAR ENST 011050Z 16008KT 9999 VCSH FEW006 SCT009 BKN035 01/M00 Q0997 RMK WIND 300FT 17009KT=,,,,,,,,,,
0,1180099999,2023-01-10T14:00:00,68.8,16.5333333,45.0,"HARSTAD, NO",FM-12,4,,23,33,,,0.03,6.0,66.0,,29.5,29.33,,29.0,197,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,1192099999,2023-01-02T13:00:00,68.4166666,17.65,200.0,"STRAUMSNES, NO",FM-12,4,,18,35,,,,,49.0,,,,,,209,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
